id,name,state_id/id,ciudad_id/id
municipio_2715,Yecuatla,cfd_mx.res_country_state_mx_ver,ciudad_580
municipio_2718,Pánuco,cfd_mx.res_country_state_mx_ver,ciudad_581
municipio_2725,Huatusco,cfd_mx.res_country_state_mx_ver,ciudad_582
municipio_2738,Soledad de Doblado,cfd_mx.res_country_state_mx_ver,ciudad_583
municipio_2743,Boca del Río,cfd_mx.res_country_state_mx_ver,ciudad_584
municipio_2745,Orizaba,cfd_mx.res_country_state_mx_ver,ciudad_585
municipio_2752,Ixtaczoquitlán,cfd_mx.res_country_state_mx_ver,ciudad_586
municipio_2754,Fortín,cfd_mx.res_country_state_mx_ver,ciudad_587
municipio_2756,Córdoba,cfd_mx.res_country_state_mx_ver,ciudad_588
municipio_2758,Nogales,cfd_mx.res_country_state_mx_ver,ciudad_589
municipio_138,Cuatro Ciénegas,cfd_mx.res_country_state_mx_tab,ciudad_59
municipio_2760,Río Blanco,cfd_mx.res_country_state_mx_ver,ciudad_590
municipio_2765,Huiloapan de Cuauhtémoc,cfd_mx.res_country_state_mx_ver,ciudad_591
municipio_2779,Cuitláhuac,cfd_mx.res_country_state_mx_ver,ciudad_592
municipio_2782,Amatlán de los Reyes,cfd_mx.res_country_state_mx_ver,ciudad_593
municipio_2784,Atoyac,cfd_mx.res_country_state_mx_ver,ciudad_594
municipio_2785,Atoyac,cfd_mx.res_country_state_mx_ver,ciudad_595
municipio_2787,Paso del Macho,cfd_mx.res_country_state_mx_ver,ciudad_596
municipio_2797,Tezonapa,cfd_mx.res_country_state_mx_ver,ciudad_597
municipio_2798,Tierra Blanca,cfd_mx.res_country_state_mx_ver,ciudad_598
municipio_2803,Alvarado,cfd_mx.res_country_state_mx_ver,ciudad_599
municipio_27,Tepezalá,cfd_mx.res_country_state_mx_ags,ciudad_6
municipio_142,San Pedro,cfd_mx.res_country_state_mx_tab,ciudad_60
municipio_2804,Lerdo de Tejada,cfd_mx.res_country_state_mx_ver,ciudad_600
municipio_2806,Tres Valles,cfd_mx.res_country_state_mx_ver,ciudad_601
municipio_2807,Carlos A. Carrillo,cfd_mx.res_country_state_mx_ver,ciudad_602
municipio_2809,Cosamaloapan de Carpio,cfd_mx.res_country_state_mx_ver,ciudad_603
municipio_2817,Tlacojalpan,cfd_mx.res_country_state_mx_ver,ciudad_604
municipio_2822,Playa Vicente,cfd_mx.res_country_state_mx_ver,ciudad_605
municipio_2825,Isla,cfd_mx.res_country_state_mx_ver,ciudad_606
municipio_2828,Juan Rodríguez Clara,cfd_mx.res_country_state_mx_ver,ciudad_607
municipio_2829,San Andrés Tuxtla,cfd_mx.res_country_state_mx_ver,ciudad_608
municipio_2831,San Andrés Tuxtla,cfd_mx.res_country_state_mx_ver,ciudad_609
municipio_143,Francisco I. Madero,cfd_mx.res_country_state_mx_tab,ciudad_61
municipio_2832,Santiago Tuxtla,cfd_mx.res_country_state_mx_ver,ciudad_610
municipio_2834,Angel R. Cabada,cfd_mx.res_country_state_mx_ver,ciudad_611
municipio_2836,Hueyapan de Ocampo,cfd_mx.res_country_state_mx_ver,ciudad_612
municipio_2838,Catemaco,cfd_mx.res_country_state_mx_ver,ciudad_613
municipio_2845,Acayucan,cfd_mx.res_country_state_mx_ver,ciudad_614
municipio_2852,Jáltipan,cfd_mx.res_country_state_mx_ver,ciudad_615
municipio_2857,Cosoleacaque,cfd_mx.res_country_state_mx_ver,ciudad_616
municipio_2860,Moloacán,cfd_mx.res_country_state_mx_ver,ciudad_617
municipio_2864,Coatzacoalcos,cfd_mx.res_country_state_mx_ver,ciudad_618
municipio_2865,Agua Dulce,cfd_mx.res_country_state_mx_ver,ciudad_619
municipio_146,Parras,cfd_mx.res_country_state_mx_tab,ciudad_62
municipio_2866,Minatitlán,cfd_mx.res_country_state_mx_ver,ciudad_620
municipio_2870,Las Choapas,cfd_mx.res_country_state_mx_ver,ciudad_621
municipio_2873,Mérida,cfd_mx.res_country_state_mx_yuc,ciudad_622
municipio_2896,Motul,cfd_mx.res_country_state_mx_yuc,ciudad_623
municipio_2936,Tizimín,cfd_mx.res_country_state_mx_yuc,ciudad_624
municipio_2950,Valladolid,cfd_mx.res_country_state_mx_yuc,ciudad_625
municipio_2966,Ticul,cfd_mx.res_country_state_mx_yuc,ciudad_626
municipio_2984,Zacatecas,cfd_mx.res_country_state_mx_zac,ciudad_627
municipio_2992,Juan Aldama,cfd_mx.res_country_state_mx_zac,ciudad_628
municipio_2997,Río Grande,cfd_mx.res_country_state_mx_zac,ciudad_629
municipio_148,Colima,cfd_mx.res_country_state_mx_col,ciudad_63
municipio_2998,Villa de Cos,cfd_mx.res_country_state_mx_zac,ciudad_630
municipio_3001,Calera,cfd_mx.res_country_state_mx_zac,ciudad_631
municipio_3005,Guadalupe,cfd_mx.res_country_state_mx_zac,ciudad_632
municipio_3010,Cuauhtémoc,cfd_mx.res_country_state_mx_zac,ciudad_633
municipio_3012,Ojocaliente,cfd_mx.res_country_state_mx_zac,ciudad_634
municipio_3014,Luis Moya,cfd_mx.res_country_state_mx_zac,ciudad_635
municipio_3017,Loreto,cfd_mx.res_country_state_mx_zac,ciudad_636
municipio_3023,Villa Hidalgo,cfd_mx.res_country_state_mx_zac,ciudad_637
municipio_3024,Fresnillo,cfd_mx.res_country_state_mx_zac,ciudad_638
municipio_3025,Sombrerete,cfd_mx.res_country_state_mx_zac,ciudad_639
municipio_149,Tecomán,cfd_mx.res_country_state_mx_col,ciudad_64
municipio_3030,Valparaíso,cfd_mx.res_country_state_mx_zac,ciudad_640
municipio_3033,Jerez,cfd_mx.res_country_state_mx_zac,ciudad_641
municipio_3038,Villanueva,cfd_mx.res_country_state_mx_zac,ciudad_642
municipio_3041,Jalpa,cfd_mx.res_country_state_mx_zac,ciudad_643
municipio_3054,Nochistlán de Mejía,cfd_mx.res_country_state_mx_zac,ciudad_644
municipio_3059,Moyahua de Estrada,cfd_mx.res_country_state_mx_zac,ciudad_645
municipio_150,Manzanillo,cfd_mx.res_country_state_mx_col,ciudad_65
municipio_151,Armería,cfd_mx.res_country_state_mx_col,ciudad_66
municipio_162,Villa de Álvarez,cfd_mx.res_country_state_mx_col,ciudad_67
municipio_163,Tuxtla Gutiérrez,cfd_mx.res_country_state_mx_chis,ciudad_68
municipio_167,Ocozocoautla de Espinosa,cfd_mx.res_country_state_mx_chis,ciudad_69
municipio_30,Pabellón de Arteaga,cfd_mx.res_country_state_mx_ags,ciudad_7
municipio_170,Chiapa de Corzo,cfd_mx.res_country_state_mx_chis,ciudad_70
municipio_173,San Cristóbal de las Casas,cfd_mx.res_country_state_mx_chis,ciudad_71
municipio_178,Acala,cfd_mx.res_country_state_mx_chis,ciudad_72
municipio_189,Reforma,cfd_mx.res_country_state_mx_chis,ciudad_73
